id_sampling_point;date_sample_collection;precision_date;data_type;id_sample;id_level_1;id_level_2;id_level_3;country_code;main_prog_name;type_of_sample;additional_name;fungi_ace_index;amf_spore_density;fungi_chao1_index;level_1_scale_obs;level_2_scale_obs;level_3_scale_obs;fungi_fisher_alpha;fungi_shannon_index;fungi_simpson_index;fungi_evenness_index;fungi_richness_index;fungi_number_amf_taxon;fungi_index_shan_logbase;mucor_relative_abundance;phoma_relative_abundance;apodus_relative_abundance;amf_phylogenetic_diversity;fungi_evenness_index_method;fungi_inverse_simpson_index;fusarium_relative_abundance;geomyces_relative_abundance;preussia_relative_abundance;rhizopus_relative_abundance;ascobolus_relative_abundance;exophiala_relative_abundance;fungi_phylogenetic_diversity;fusicolla_relative_abundance;paraphoma_relative_abundance;periconia_relative_abundance;podospora_relative_abundance;saitozyma_relative_abundance;acremonium_relative_abundance;alternaria_relative_abundance;chaetomium_relative_abundance;gibberella_relative_abundance;minimedusa_relative_abundance;coprinellus_relative_abundance;coprinopsis_relative_abundance;metarhizium_relative_abundance;mortierella_relative_abundance;sanchytrium_relative_abundance;scutellinia_relative_abundance;stromatinia_relative_abundance;syncephalis_relative_abundance;trichoderma_relative_abundance;cladorrhinum_relative_abundance;cladosporium_relative_abundance;clonostachys_relative_abundance;lophotrichus_relative_abundance;microdochium_relative_abundance;pseudaleuria_relative_abundance;pyrenochaeta_relative_abundance;stachybotrys_relative_abundance;tetracladium_relative_abundance;gibellulopsis_relative_abundance;pseudeurotium_relative_abundance;rhizophlyctis_relative_abundance;schizothecium_relative_abundance;solicoccozyma_relative_abundance;spizellomyces_relative_abundance;trichocladium_relative_abundance;dactylonectria_relative_abundance;leptodontidium_relative_abundance;ophiosphaerella_relative_abundance;ramophialophora_relative_abundance;trichosporiella_relative_abundance;plectosphaerella_relative_abundance;pseudogymnoascus_relative_abundance;pyrenochaetopsis_relative_abundance;pseudoarthrographis_relative_abundance
2011-09-07_D_IT_VC_ROOT_T_Upland_block_3_P_3;date:2011-09-07T00:00:00:yyyy-MM-dd;D;;VC_ROOT_upland_3_3;Upland;3;3;IT;vc_root;composite;CREA-RIS_Research Centre for Cereal and Industrial Crops in Vercelli, Italy;;;50.4285714285714;T;block;P;11.61159608729;3.01183364902686;0.069630629111149;0.81103411888268;41;;e;;0.114285714285714;0;;Pielou;14.3614959790718;0.075324675324675;;;;;;;;;;0.044155844155844;;0;0;;0.07012987012987;;;;;0;;;;;0;;;;;0.002597402597403;;;;0.002597402597403;0.005194805194805;0;;;;;;;;;;;;;;
2016-11-06_D_IT_SaintChristophe_MO_T_SC_control_NA_P_1;date:2016-11-06T00:00:00:yyyy-MM-dd;D;;;SC;NA;1;IT;saintchristophe_mo;composite;SaffronAlp cultivated soil Project;;;110;T;control;P;17.962167631312;3.22156060991094;0.126871308683696;0.68536837923114;110;;e;0.010384850335981;;0;;Pielou;7.88200271893708;0;;0.001466096518021;0;0.002443494196701;0;;0;0;0;0.005009163103238;0.007941356139279;0;0.001343921808186;0;0;0;0;0.112156383628589;0;0.012095296273671;;0;;;0;0;;0;;0;0.00024434941967;0;0;0.015638362858888;0;0;0;0;0;0;0;;;0;;;0.006230910201588;0;0;
2016-11-06_D_IT_SaintChristophe_MO_T_SC_control_NA_P_2;date:2016-11-06T00:00:00:yyyy-MM-dd;D;;;SC;NA;2;IT;saintchristophe_mo;composite;SaffronAlp cultivated soil Project;;;120.333333333333;T;control;P;19.9332130325099;3.52889801552739;0.086294079825537;0.737107906420476;120;;e;0.026511912034209;;0;;Pielou;11.5882804709399;0.00965180207697;;0;0;0;0;;0;0;0;0.006230910201588;0.005742211362248;0;0;0;0.003787416004887;0;0.014905314599878;0.133781307269395;0.000855222968845;0.003298717165547;;0;;;0;0;;0;;0;0;0;0;0.024679291386683;0;0;0;0;0;0;0;;;0;;;0.007452657299939;0.006719609040929;0;
2016-11-06_D_IT_SaintChristophe_MO_T_SC_control_NA_P_3;date:2016-11-06T00:00:00:yyyy-MM-dd;D;;;SC;NA;3;IT;saintchristophe_mo;composite;SaffronAlp cultivated soil Project;;;110;T;control;P;17.962167631312;3.28269945149112;0.126231134101484;0.69837531401702;110;;e;0.022846670739157;;0;;Pielou;7.92197588271722;0;;0;0;0;0;;0;0;0;0.006597434331093;0.007819181429444;0;0.008430054978619;0;0;0;0.006230910201588;0.091264508246793;0;0.016860109957239;;0;;;0;0.000610873549175;;0;;0;0;0;0;0.023824068417838;0;0.004642638973732;0;0.003054367745877;0;0;0;;;0;;;0.004642638973732;0.003543066585217;0;
2016-11-06_D_IT_SaintChristophe_MO_T_SC_AMF_M_Mix species_NA_P_1;date:2016-11-06T00:00:00:yyyy-MM-dd;D;;;SC;NA;1;IT;saintchristophe_mo;composite;SaffronAlp cultivated soil Project;;;138;T;AMF_M_Mix species;P;23.5794219603282;3.65991003398632;0.070185109238893;0.742789039868473;138;;e;0.022113622480147;;0;;Pielou;14.248036525757;0.002199144777031;;0.001466096518021;0;0;0;;0;0;0;0.007452657299939;0.005986560781918;0.001221747098351;0;0;0;0;0;0.093830177153329;0.000855222968845;0.00916310323763;;0;;;0;0;;0;;0;0;0;0;0.007330482590104;0.005620036652413;0;0;0.001832620647526;0;0.001466096518021;0;;;0;;;0;0.004153940134392;0;
2016-11-06_D_IT_SaintChristophe_MO_T_SC_AMF_M_Mix species_NA_P_2;date:2016-11-06T00:00:00:yyyy-MM-dd;D;;;SC;NA;2;IT;saintchristophe_mo;composite;SaffronAlp cultivated soil Project;;;138;T;AMF_M_Mix species;P;23.5794219603282;3.66523228868524;0.09780295241866;0.743869206435695;138;;e;0.027122785583384;;0;;Pielou;10.2246402104443;0.009285277947465;;0;0;0;0;;0.001832620647526;0;0;0.002321319486866;0.003298717165547;0;0;0;0;0;0.010384850335981;0.079902260232132;0;0.014050091631032;;0.003909590714722;;;0;0;;0;;0;0;0;0;0.011117898594991;0.008063530849114;0.008430054978619;0;0.002687843616371;0;0;0;;;0;;;0;0.007941356139279;0;
2016-11-06_D_IT_SaintChristophe_MO_T_SC_AMF_M_Mix species_NA_P_3;date:2016-11-06T00:00:00:yyyy-MM-dd;D;;;SC;NA;3;IT;saintchristophe_mo;composite;SaffronAlp cultivated soil Project;;;124.5;T;AMF_M_Mix species;P;20.5322871617856;3.18257428416229;0.158487615910177;0.661357514412181;123;;e;0.020036652412951;;0;;Pielou;6.30964125655565;0;;0;0;0;0;;0.000977397678681;0;0;0.006230910201588;0.009040928527795;0;0.002932193036042;0;0;0;0.005742211362248;0.103604153940134;0;0.007697006719609;;0;;;0;0.004276114844227;;0.00024434941967;;0;0;0;0;0.003909590714722;0;0;0.000122174709835;0.001588271227856;0;0.001221747098351;0;;;0;;;0.000855222968845;0;0;
2016-11-06_D_IT_SaintChristophe_MO_T_SC_AMF_R_Monospecies_NA_P_1;date:2016-11-06T00:00:00:yyyy-MM-dd;D;;;SC;NA;1;IT;saintchristophe_mo;composite;SaffronAlp cultivated soil Project;;;131.6;T;AMF_R_Monospecies;P;22.1468378543036;3.36348721431601;0.136914293732034;0.6899181697342;131;;e;0;;0;;Pielou;7.30383930517275;0.00891875381796;;0;0;0.000122174709835;0;;0;0;0;0.011850946854001;0.003665241295052;0;0;0;0;0;0.021258399511301;0.039706780696396;0;0.000610873549175;;0;;;0;0;;0;;0;0;0;0;0.014416615760538;0;0.005986560781918;0;0;0;0;0;;;0;;;0.00073304825901;0;0;
2016-11-06_D_IT_SaintChristophe_MO_T_SC_AMF_R_Monospecies_NA_P_2;date:2016-11-06T00:00:00:yyyy-MM-dd;D;;;SC;NA;2;IT;saintchristophe_mo;composite;SaffronAlp cultivated soil Project;;;119;T;AMF_R_Monospecies;P;19.7343076113546;3.00983004263095;0.159629803912203;0.629787040859945;119;;e;0.006841783750764;;0;;Pielou;6.26449432055936;0;;0;0;0;0;;0;0;0;0.004031765424557;0.005497861942578;0;0.003787416004887;0;0;0;0.005742211362248;0.115455100794136;0;0.002932193036042;;0;;;0.000610873549175;0;;0;;0;0;0;0;0.014416615760538;0;0;0.000855222968845;0;0;0;0;;;0;;;0;0.002199144777031;0;
2016-11-06_D_IT_SaintChristophe_MO_T_SC_AMF_R_Monospecies_NA_P_3;date:2016-11-06T00:00:00:yyyy-MM-dd;D;;;SC;NA;3;IT;saintchristophe_mo;composite;SaffronAlp cultivated soil Project;;;132;T;AMF_R_Monospecies;P;22.1468378543036;3.08629883336682;0.187934183879282;0.633061316037214;131;;e;0.015149664019548;;0;;Pielou;5.32101174655028;0.001710445937691;;0;0.001954795357361;0;0;;0;0;0;0;0.006475259621258;0;0;0;0;0;0.001221747098351;0.113133781307269;0;0.012583995113012;;0;;;0;0;;0.00048869883934;;0;0;0;0;0.000366524129505;0.004153940134392;0.002810018326206;0;0.004276114844227;0;0;0;;;0.000855222968845;;;0;0;0;
2016-11-06_D_IT_Morgex_MO_T_M_control_NA_P_1;date:2016-11-06T00:00:00:yyyy-MM-dd;D;;;M;NA;1;IT;morgex_mo;composite;SaffronAlp cultivated soil Project;;;91;T;control;P;14.3323085380744;3.7470308001548;0.038012276431289;0.830668921242494;91;;e;0.014172266340867;;0;;Pielou;26.3072905356665;0;;0;0;0;0;;0;0;0;0.017104459376909;0;0;0;0;0;0;0.01014050091631;0.038973732437386;0;0.038485033598045;;0;;;0;0;;0;;0;0;0;0;0.023946243127673;0;0;0;0.01014050091631;0;0;0;;;0;;;0.002810018326206;0;0;
2016-11-06_D_IT_Morgex_MO_T_M_control_NA_P_2;date:2016-11-06T00:00:00:yyyy-MM-dd;D;;;M;NA;2;IT;morgex_mo;composite;SaffronAlp cultivated soil Project;;;128;T;control;P;21.5385101161416;4.06081316256485;0.031901421353856;0.836930715944134;128;;e;0.011484422724496;;0;;Pielou;31.3465656877117;0.005375687232743;;0.001099572388516;0;0.001343921808186;0;;0;0;0;0;0;0;0.001343921808186;0;0;0;0;0.0752596212584;0;0.028588882101405;;0;;;0;0;;0;;0;0.00048869883934;0;0;0.01979230299328;0;0;0;0.019914477703116;0;0;0;;;0;;;0.003176542455712;0;0;
2016-11-06_D_IT_Morgex_MO_T_M_control_NA_P_3;date:2016-11-06T00:00:00:yyyy-MM-dd;D;;;M;NA;3;IT;morgex_mo;composite;SaffronAlp cultivated soil Project;;;122;T;control;P;20.3322043997025;4.00751095438517;0.038306928694227;0.83419929202406;122;;e;0.005131337813073;;0;;Pielou;26.1049380382903;0;;0;0;0.003054367745877;0;;0.001710445937691;0;0;0;0.002321319486866;0;0;0;0;0;0.01808185705559;0.054245571166769;0;0.036896762370189;;0;;;0;0;;0;;0;0;0;0;0.043860720830788;0.005986560781918;0;0;0;0;0;0;;;0;;;0.017104459376909;0;0;
2016-11-06_D_IT_Morgex_MO_T_M_AMF_M_Mix species_NA_P_1;date:2016-11-06T00:00:00:yyyy-MM-dd;D;;;M;NA;1;IT;morgex_mo;composite;SaffronAlp cultivated soil Project;;;93;T;AMF_M_Mix species;P;14.7069717719626;3.49277855648268;0.072882774597363;0.770590598564625;93;;e;0.010629199755651;;0;;Pielou;13.7206631542837;0.000977397678681;;0;0;0;0;;0;0;0;0;0.012583995113012;0;0;0;0;0;0.011850946854001;0.0376298106292;0;0.017593158216249;;0;;;0.001221747098351;0;;0;;0;0;0;0;0.015882712278558;0;0.00073304825901;0;0.007452657299939;0;0;0;;;0;;;0.006353084911423;0;0;
2016-11-06_D_IT_Morgex_MO_T_M_AMF_M_Mix species_NA_P_2;date:2016-11-06T00:00:00:yyyy-MM-dd;D;;;M;NA;2;IT;morgex_mo;composite;SaffronAlp cultivated soil Project;;;126;T;AMF_M_Mix species;P;21.1348651379839;4.12938275323094;0.027630933860344;0.85383417110064;126;;e;0.016371411117899;;0;;Pielou;36.1913211132978;0;;0;0;0;0;;0;0;0;0;0;0;0.01857055589493;0.001954795357361;0;0;0.011240073304826;0.035308491142334;0.002199144777031;0.01808185705559;;0.002565668906536;;;0;0;;0;;0;0;0;0;0.026145387904704;0.005253512522908;0;0;0.002076970067196;0;0.001466096518021;0;;;0;;;0.0094074526573;0;0;
2016-11-06_D_IT_Morgex_MO_T_M_AMF_M_Mix species_NA_P_3;date:2016-11-06T00:00:00:yyyy-MM-dd;D;;;M;NA;3;IT;morgex_mo;composite;SaffronAlp cultivated soil Project;;;122;T;AMF_M_Mix species;P;20.3322043997025;4.17353194583853;0.024139618004388;0.868758048096824;122;;e;0.009773976786805;;0;;Pielou;41.4256762397084;0;;0.001710445937691;0;0;0.001954795357361;;0;0;0;0;0;0;0;0;0;0;0;0.074648747709224;0;0.041417226634087;;0;;;0;0.001710445937691;;0.001343921808186;;0;0;0;0;0.021014050091631;0;0.003665241295052;0;0.005742211362248;0;0;0;;;0;;;0.013683567501527;0;0;
2016-11-06_D_IT_Morgex_MO_T_M_AMF_R_Monospecies_NA_P_1;date:2016-11-06T00:00:00:yyyy-MM-dd;D;;;M;NA;1;IT;morgex_mo;composite;SaffronAlp cultivated soil Project;;;84;T;AMF_R_Monospecies;P;13.0354250130832;3.44240860317543;0.066964174897165;0.77692415630321;84;;e;0;;0;;Pielou;14.9333580460847;0;;0;0;0;0;;0;0;0;0.003665241295052;0.005986560781918;0;0;0;0;0;0.007819181429444;0.01930360415394;0;0.047648136835675;;0.003176542455712;;;0.001466096518021;0;;0;;0;0;0;0;0.026634086744044;0;0;0;0.003298717165547;0;0;0;;;0;;;0.007574832009774;0;0;
2016-11-06_D_IT_Morgex_MO_T_M_AMF_R_Monospecies_NA_P_2;date:2016-11-06T00:00:00:yyyy-MM-dd;D;;;M;NA;2;IT;morgex_mo;composite;SaffronAlp cultivated soil Project;;;116;T;AMF_R_Monospecies;P;19.139972003206;3.95075621760327;0.030346093264009;0.831109973466973;116;;e;0.030177153329261;;0;;Pielou;32.9531709831664;0;;0.00073304825901;0;0.002321319486866;0.011117898594991;;0;0;0;0.005253512522908;0;0;0;0;0;0.002565668906536;0.012217470983506;0.039706780696396;0.000610873549175;0.007819181429444;;0;;;0;0.004642638973732;;0;;0;0;0;0.000977397678681;0.034208918753818;0.022113622480147;0.002565668906536;0;0.009040928527795;0;0;0;;;0;;;0;0;0;
2016-11-06_D_IT_Morgex_MO_T_M_AMF_R_Monospecies_NA_P_3;date:2016-11-06T00:00:00:yyyy-MM-dd;D;;;M;NA;3;IT;morgex_mo;composite;SaffronAlp cultivated soil Project;;;136;T;AMF_R_Monospecies;P;23.1682507082953;4.19575738990248;0.027210360295981;0.854071268487617;136;;e;0.004398289554062;;0;;Pielou;36.7507077863909;0;;0;0;0;0;;0.00048869883934;0;0;0.015394013439218;0;0;0;0;0;0;0.010507025045816;0.070861331704337;0.000855222968845;0.025045815516188;;0.002932193036042;;;0;0.000977397678681;;0;;0;0;0;0;0.025412339645693;0;0;0;0.004886988393403;0;0;0;;;0;;;0;0;0;
2017-11-07_D_IT_SaintChristophe_MO_T_SC_control_NA_P_1;date:2017-11-07T00:00:00:yyyy-MM-dd;D;;;SC;NA;1;IT;saintchristophe_mo;composite;SaffronAlp cultivated soil Project;;;77;T;control;P;11.7617579164649;3.18425413795248;0.099979199699676;0.733056347766523;77;;e;0.013194868662187;;0;;Pielou;10.0020804627749;0;;0;0;0;0;;0;0;0;0.01014050091631;0.051924251679902;0;0;0;0;0;0.023824068417838;0.082590103848503;0;0;;0.002810018326206;;;0;0.001343921808186;;0;;0;0;0;0;0.013439218081857;0.00867440439829;0;0.005497861942578;0.004031765424557;0;0;0;;;0;;;0;0.003665241295052;0;
2017-11-07_D_IT_SaintChristophe_MO_T_SC_control_NA_P_2;date:2017-11-07T00:00:00:yyyy-MM-dd;D;;;SC;NA;2;IT;saintchristophe_mo;composite;SaffronAlp cultivated soil Project;;;73;T;control;P;11.0447971163688;3.09235474807344;0.115577051604075;0.720751423126317;73;;e;0.016493585827734;;0;;Pielou;8.65223663453224;0.000366524129505;;0;0;0;0;;0;0;0;0.016371411117899;0.055833842394624;0;0;0;0;0;0.04825901038485;0.041783750763592;0.00024434941967;0.00916310323763;;0;;;0;0;;0;;0;0;0;0;0.022235797189982;0.001954795357361;0;0.000122174709835;0;0;0;0;;;0;;;0.007819181429444;0;0;
2017-11-07_D_IT_SaintChristophe_MO_T_SC_control_NA_P_3;date:2017-11-07T00:00:00:yyyy-MM-dd;D;;;SC;NA;3;IT;saintchristophe_mo;composite;SaffronAlp cultivated soil Project;;;104;T;control;P;16.799180098181;3.01656182172777;0.157638856184992;0.649506444921648;104;;e;0.007086133170434;;0;;Pielou;6.3436136508532;0;;0;0;0;0;;0;0;0;0.002076970067196;0.097739767868051;0;0;0;0;0;0.073793524740379;0.078069639584606;0;0.004520464263897;;0;;;0;0.005009163103238;;0;;0;0;0;0;0.005375687232743;0.003298717165547;0;0.000122174709835;0;0;0;0;;;0;;;0;0;0;
2017-11-07_D_IT_SaintChristophe_MO_T_SC_AMF_M_Mix species_NA_P_1;date:2017-11-07T00:00:00:yyyy-MM-dd;D;;;SC;NA;1;IT;saintchristophe_mo;composite;SaffronAlp cultivated soil Project;;;84;T;AMF_M_Mix species;P;13.0354250130832;3.07084418780184;0.13829438283673;0.693065032299125;84;;e;0;;0;;Pielou;7.2309516806666;0;;0.000610873549175;0;0;0;;0;0;0;0.004398289554062;0.033720219914478;0;0.00891875381796;0;0;0;0.027489309712889;0.122785583384239;0;0.001588271227856;;0;;;0.001343921808186;0;;0;;0;0;0;0;0;0;0.002321319486866;0;0.003665241295052;0;0;0.007452657299939;;;0;;;0.003543066585217;0;0;
2017-11-07_D_IT_SaintChristophe_MO_T_SC_AMF_M_Mix species_NA_P_2;date:2017-11-07T00:00:00:yyyy-MM-dd;D;;;SC;NA;2;IT;saintchristophe_mo;composite;SaffronAlp cultivated soil Project;;;104;T;AMF_M_Mix species;P;16.799180098181;3.42430154009942;0.106240963306912;0.737298305517843;104;;e;0.008796579108125;;0;;Pielou;9.41256525612603;0;;0;0;0;0;;0;0;0;0.008552229688454;0.04679291386683;0;0;0;0;0;0.025045815516188;0.0564447159438;0.00048869883934;0.004031765424557;;0;;;0;0;;0;;0;0;0;0;0.012828344532682;0.00989615149664;0.00073304825901;0.000122174709835;0.001466096518021;0;0;0;;;0;;;0.002565668906536;0.005864386072083;0;
2017-11-07_D_IT_SaintChristophe_MO_T_SC_AMF_M_Mix species_NA_P_3;date:2017-11-07T00:00:00:yyyy-MM-dd;D;;;SC;NA;3;IT;saintchristophe_mo;composite;SaffronAlp cultivated soil Project;;;64;T;AMF_M_Mix species;P;9.46194791609913;2.90955575779027;0.145644090964557;0.699600277158993;64;;e;0;;0.002565668906536;;Pielou;6.86605267249293;0;;0;0;0;0;;0;0;0;0.000855222968845;0.03811850946854;0;0;0;0;0;0.084300549786194;0.046304215027489;0;0.006353084911423;;0;;;0;0;;0;;0;0;0;0;0.005009163103238;0;0.001466096518021;0.00048869883934;0;0;0;0;;;0;;;0;0;0.011850946854001;
2017-11-07_D_IT_SaintChristophe_MO_T_SC_AMF_R_Monospecies_NA_P_1;date:2017-11-07T00:00:00:yyyy-MM-dd;D;;;SC;NA;1;IT;saintchristophe_mo;composite;SaffronAlp cultivated soil Project;;;81;T;AMF_R_Monospecies;P;12.4866632112199;3.03981910626682;0.135949315034244;0.691740648093449;81;;e;0;;0;;Pielou;7.35568251850416;0;;0.001221747098351;0;0;0;;0;0;0;0.005375687232743;0.015638362858888;0;0;0;0;0;0.06682956627978;0.070372632864997;0;0.016371411117899;;0;;;0;0;;0;;0;0;0;0;0.002932193036042;0;0;0;0;0;0;0;;;0;;;0.002076970067196;0;0;
2017-11-07_D_IT_SaintChristophe_MO_T_SC_AMF_R_Monospecies_NA_P_2;date:2017-11-07T00:00:00:yyyy-MM-dd;D;;;SC;NA;2;IT;saintchristophe_mo;composite;SaffronAlp cultivated soil Project;;;55;T;AMF_R_Monospecies;P;7.92374599684595;2.58594022001269;0.192874221621341;0.645302025182783;55;;e;0.002565668906536;;0.000366524129505;;Pielou;5.1847260437076;0;;0;0;0;0;;0;0;0;0;0.045326817348809;0;0;0;0;0;0.031887599266952;0.147342700061087;0;0.00965180207697;;0;;;0;0;;0;;0;0;0;0;0.005131337813073;0;0;0;0;0;0;0;;;0;;;0.001832620647526;0;0;
2017-11-07_D_IT_SaintChristophe_MO_T_SC_AMF_R_Monospecies_NA_P_3;date:2017-11-07T00:00:00:yyyy-MM-dd;D;;;SC;NA;3;IT;saintchristophe_mo;composite;SaffronAlp cultivated soil Project;;;86;T;AMF_R_Monospecies;P;13.4036391786152;3.00124609018456;0.158742533404932;0.673779095022264;86;;e;0.011484422724496;;0;;Pielou;6.29950888744562;0;;0;0;0;0;;0;0;0;0.004153940134392;0.032254123396457;0;0;0;0.001221747098351;0;0.004764813683568;0.138057422113622;0;0.019425778863775;;0;;;0;0;;0;;0;0;0;0;0;0;0.003420891875382;0;0.010751374465486;0;0;0;;;0;;;0.001466096518021;0;0;
2017-11-07_D_IT_Morgex_MO_T_M_control_NA_P_1;date:2017-11-07T00:00:00:yyyy-MM-dd;D;;;M;NA;1;IT;morgex_mo;composite;SaffronAlp cultivated soil Project;;;86;T;control;P;13.4036391786152;3.25484423989774;0.106784323574159;0.730711824521483;86;;e;0;;0;;Pielou;9.36467045469953;0;;0;0;0;0;;0;0;0;0;0.040928527794747;0;0;0;0;0;0.029810629199756;0.033964569334148;0.002076970067196;0.027611484422725;;0;;;0;0;;0;;0;0;0;0;0.002321319486866;0.017959682345754;0;0;0.012950519242517;0;0.000855222968845;0;;;0;;;0.011728772144166;0;0;
2017-11-07_D_IT_Morgex_MO_T_M_control_NA_P_2;date:2017-11-07T00:00:00:yyyy-MM-dd;D;;;M;NA;2;IT;morgex_mo;composite;SaffronAlp cultivated soil Project;;;116;T;control;P;19.139972003206;3.97304319947285;0.0425050517414;0.835798425978356;116;;e;0.006108735491753;;0;;Pielou;23.5266152852602;0.002932193036042;;0;0;0;0;;0;0;0;0;0.024190592547343;0;0;0;0;0;0.022846670739157;0.042150274893097;0.006597434331093;0.023579718998167;;0.001832620647526;;;0;0.004520464263897;;0;;0.001466096518021;0;0.000855222968845;0;0.018937080024435;0.007086133170434;0.0094074526573;0;0.002565668906536;0;0;0;;;0;;;0.001832620647526;0;0;
2017-11-07_D_IT_Morgex_MO_T_M_control_NA_P_3;date:2017-11-07T00:00:00:yyyy-MM-dd;D;;;M;NA;3;IT;morgex_mo;composite;SaffronAlp cultivated soil Project;;;141;T;control;P;24.1989385357243;4.41826089523101;0.018854057943054;0.892801629721699;141;;e;0.011606597434331;;0;;Pielou;53.0389798854101;0;;0;0;0;0;;0;0;0.001099572388516;0.00048869883934;0.007330482590104;0;0;0;0;0;0.060598656078192;0.029321930360415;0.004031765424557;0.054734270006109;;0.003054367745877;;;0;0;;0;;0;0.006719609040929;0;0;0.034331093463653;0;0.006353084911423;0;0.025534514355528;0;0;0;;;0;;;0.006841783750764;0;0;
2017-11-07_D_IT_Morgex_MO_T_M_AMF_M_Mix species_NA_P_1;date:2017-11-07T00:00:00:yyyy-MM-dd;D;;;M;NA;1;IT;morgex_mo;composite;SaffronAlp cultivated soil Project;;;102.333333333333;T;AMF_M_Mix species;P;16.4148829832976;3.7804433568965;0.044735423090572;0.817397963083797;102;;e;0.005742211362248;;0;;Pielou;22.3536502152976;0;;0;0;0;0;;0;0;0;0.002932193036042;0.028100183262065;0;0;0;0;0;0.024679291386683;0.052657299938913;0;0.083445326817349;;0;;;0;0;;0;;0;0;0;0;0.007086133170434;0;0.010507025045816;0;0.011606597434331;0;0;0;;;0;;;0.008185705558949;0;0;
2017-11-07_D_IT_Morgex_MO_T_M_AMF_M_Mix species_NA_P_2;date:2017-11-07T00:00:00:yyyy-MM-dd;D;;;M;NA;2;IT;morgex_mo;composite;SaffronAlp cultivated soil Project;;;99;T;AMF_M_Mix species;P;15.8416498751137;3.57630487501148;0.065883723559755;0.778283263908065;99;;e;0.014172266340867;;0;;Pielou;15.1782556596551;0.007208307880269;;0;0;0;0;;0;0;0;0;0.029810629199756;0;0;0;0;0;0.012950519242517;0.026267562614539;0;0.005986560781918;;0;;;0;0;;0;;0;0;0.001221747098351;0;0.014905314599878;0.020281001832621;0.003787416004887;0;0.022480146609652;0;0;0;;;0;;;0;0;0;
2017-11-07_D_IT_Morgex_MO_T_M_AMF_M_Mix species_NA_P_3;date:2017-11-07T00:00:00:yyyy-MM-dd;D;;;M;NA;3;IT;morgex_mo;composite;SaffronAlp cultivated soil Project;;;123;T;AMF_M_Mix species;P;20.5322871617856;4.13410033184935;0.027587168894035;0.859090181620735;123;;e;0;;0;;Pielou;36.2487359192633;0;;0;0;0;0;;0;0;0;0.005131337813073;0.020647525962126;0;0.00024434941967;0;0;0;0.032131948686622;0.040562003665241;0;0.120708613317043;;0.007330482590104;;;0;0.001099572388516;;0;;0;0;0;0;0.025290164935858;0.004031765424557;0.004764813683568;0;0.014783139890043;0.000366524129505;0;0;;;0;;;0.000977397678681;0;0;
2017-11-07_D_IT_Morgex_MO_T_M_AMF_R_Monospecies_NA_P_1;date:2017-11-07T00:00:00:yyyy-MM-dd;D;;;M;NA;1;IT;morgex_mo;composite;SaffronAlp cultivated soil Project;;;85;T;AMF_R_Monospecies;P;13.2192968191113;3.52596144160639;0.05244331134512;0.793661540832239;85;;e;0.015027489309713;;0;;Pielou;19.0682085923062;0;;0;0;0;0;;0;0;0;0.015149664019548;0.090164935858277;0;0;0;0;0;0.131582162492364;0.044227244960293;0;0.052046426389737;;0;;;0;0;;0;;0;0;0;0;0.001466096518021;0;0;0;0;0;0;0;;;0;;;0.008796579108125;0;0;
2017-11-07_D_IT_Morgex_MO_T_M_AMF_R_Monospecies_NA_P_2;date:2017-11-07T00:00:00:yyyy-MM-dd;D;;;M;NA;2;IT;morgex_mo;composite;SaffronAlp cultivated soil Project;;;103;T;AMF_R_Monospecies;P;16.6068188055059;4.14241005463194;0.023766451511306;0.893776111861559;103;;e;0.048136835675015;;0;;Pielou;42.0761172329114;0;;0;0;0;0;;0;0;0;0;0.0188149053146;0;0;0;0;0;0.013927916921197;0.022235797189982;0;0.06707391569945;;0;;;0;0;;0;;0;0;0;0;0.042272449602932;0.005009163103238;0.006719609040929;0;0.007330482590104;0;0;0;;;0;;;0.024679291386683;0;0;
2017-11-07_D_IT_Morgex_MO_T_M_AMF_R_Monospecies_NA_P_3;date:2017-11-07T00:00:00:yyyy-MM-dd;D;;;M;NA;3;IT;morgex_mo;composite;SaffronAlp cultivated soil Project;;;103;T;AMF_R_Monospecies;P;16.6068188055059;3.98236648543745;0.030358243565024;0.859244735895253;103;;e;0.005620036652413;;0;;Pielou;32.9399821125396;0;;0;0;0;0;;0;0.001343921808186;0;0;0.048747709224191;0;0;0;0;0;0.04752596212584;0.027122785583384;0;0.06731826511912;;0;;;0;0;;0;;0;0;0;0;0.002810018326206;0.003909590714722;0.008552229688454;0;0.002687843616371;0;0;0;;;0;;;0.032254123396457;0;0;
2018-01-01_Y_AT_LUCAS_F_177_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;177;NA;NA;AT;lucas;;;;;1288.11881188119;F;NA;NA;232.583916314638;5.05168991219874;0.017616122935129;0.782959017805432;634;;e;0.034046399517927;;0.00120518228382;;Pielou;56.7661796913246;0.011147936125339;0.000301295570955;0.003615546851461;0.000301295570955;0.00060259114191;0.007532389273878;;0.00060259114191;0;0.00060259114191;0;0;0;0.003615546851461;0;;0.002109068996686;0;0.000301295570955;0;0.080445917445014;;0;0;0.00060259114191;0.00060259114191;0;0.019282916541127;0;;0.000301295570955;0;0;0;0;0.089183489002712;0;0.001506477854776;0.123229888520639;0.021994576679723;0.026212714673094;0;0;0;0.000903886712865;0.00060259114191;;0;0.000903886712865;0.003615546851461;0
